id,name,city,municipality,postal_code
tlanesse-1493,TLANESSE,Puebla,Puebla,
tlaxcalancingo-1621,TLAXCALANCINGO,Puebla,Puebla,
tlaxcalancingo-1620,TLAXCALANCINGO,Puebla,Puebla,
tlaxcalancingo-1469,TLAXCALANCINGO,Puebla,Puebla,
tlaxcalli-1646,TLAXCALLI,Puebla,Puebla,
tlilostos-311,TLILOSTOS,Puebla,Puebla,
toltepec-alamos-331,TOLTEPEC ALAMOS,Puebla,Puebla,
torre-anzures-1580,TORRE ANZURES,Puebla,Puebla,
torre-del-arte-1408,TORRE DEL ARTE,Puebla,Puebla,
torre-fuerte-828,TORRE FUERTE,Puebla,Puebla,
torre-noria-1483,TORRE NORIA,Puebla,Puebla,
torres-475-558,TORRES 475,Puebla,Puebla,
torres-altima-1577,TORRES ALTIMA,Puebla,Puebla,
torres-bosques-1622,TORRES BOSQUES,Puebla,Puebla,
torres-cipres-1241,TORRES CIPRES,Puebla,Puebla,
torres-covadonga-1222,TORRES COVADONGA,Puebla,Puebla,
torres-de-mayorazgo-1191,TORRES DE MAYORAZGO,Puebla,Puebla,
torres-de-mayorazgo-floresta-1536,TORRES DE MAYORAZGO FLORESTA,Puebla,Puebla,
torres-de-plata-(-dargent-towers-)-1467,TORRES DE PLATA ( DARGENT TOWERS ),Puebla,Puebla,
torres-madrid-1498,TORRES MADRID,Puebla,Puebla,
torres-mira-1307,TORRES MIRA,Puebla,Puebla,
torres-veracruz-1562,TORRES VERACRUZ,Puebla,Puebla,
torres-w-1426,TORRES W,Puebla,Puebla,
torre-tamayo-1421,TORRE TAMAYO,Puebla,Puebla,
torre-zavaleta-1488,TORRE ZAVALETA,Puebla,Puebla,
towers-la-vista-1466,TOWERS LA VISTA,Puebla,Puebla,
tres-cerritos-936,TRES CERRITOS,Puebla,Puebla,
tres-cerritos-507,TRES CERRITOS,Puebla,Puebla,
tres-cerritos-o-col-3-cerritos-1274,TRES CERRITOS O COL 3 CERRITOS,Puebla,Puebla,
tres-cruces-876,TRES CRUCES,Puebla,Puebla,
tres-de-mayo-294,TRES DE MAYO,Puebla,Puebla,
triangulo-santa-barbara-1531,TRIANGULO SANTA BARBARA,Puebla,Puebla,
u-e-m-a-c-1273,U E M A C,Puebla,Puebla,
u-hab-militar-25-amalucan-ii-327,U HAB MILITAR  25  AMALUCAN II,Puebla,Puebla,
u-hacienda-santa-fe-940,U HACIENDA SANTA FE,Puebla,Puebla,
unidad-guadalupe-1,UNIDAD GUADALUPE,Puebla,Puebla,
unidad-magisterial-mexico-68-272,UNIDAD MAGISTERIAL MEXICO 68,Puebla,Puebla,
unidad-palma-352,UNIDAD PALMA,Puebla,Puebla,
unidad-san-angel-787,UNIDAD SAN ANGEL,Puebla,Puebla,
unidad-satelite-magisterial-325,UNIDAD SATELITE MAGISTERIAL,Puebla,Puebla,
unidad-y-progreso-786,UNIDAD Y PROGRESO,Puebla,Puebla,
uniko-1620-1108,UNIKO 1620,Puebla,Puebla,
union-890,UNION,Puebla,Puebla,
union-antorchista-522,UNION ANTORCHISTA,Puebla,Puebla,
union-antorchista-1640,UNION ANTORCHISTA,Puebla,Puebla,
universidad-622,UNIVERSIDAD,Puebla,Puebla,
universidad-de-las-americas-(udla)-579,UNIVERSIDAD DE LAS AMERICAS (UDLA),Puebla,Puebla,
universidades-1152,UNIVERSIDADES,Puebla,Puebla,
universidades-tercera-seccion-1598,UNIVERSIDADES TERCERA SECCION,Puebla,Puebla,
universitaria-621,UNIVERSITARIA,Puebla,Puebla,
universitarias-uapep-1016,UNIVERSITARIAS UAPEP,Puebla,Puebla,
uraydah-707,URAYDAH,Puebla,Puebla,
valle-de-anahuac-944,VALLE DE ANAHUAC,Puebla,Puebla,
valle-de-guadalupe-767,VALLE DE GUADALUPE,Puebla,Puebla,
valle-del-angel-88,VALLE DEL ANGEL,Puebla,Puebla,
valle-de-las-flores-306,VALLE DE LAS FLORES,Puebla,Puebla,
valle-del-paraiso-924,VALLE DEL PARAISO,Puebla,Puebla,
valle-del-rey-83,VALLE DEL REY,Puebla,Puebla,
valle-del-sol-874,VALLE DEL SOL,Puebla,Puebla,
valle-del-sur-923,VALLE DEL SUR,Puebla,Puebla,
valle-de-san-ignacio-797,VALLE DE SAN IGNACIO,Puebla,Puebla,
valle-dorado-93,VALLE DORADO,Puebla,Puebla,
valle-real-914,VALLE REAL,Puebla,Puebla,
vento-park-1636,VENTO PARK,Puebla,Puebla,
venustiano-carranza-1045,VENUSTIANO CARRANZA,Puebla,Puebla,
venustiano-carranza-1680,VENUSTIANO CARRANZA,Puebla,Puebla,
veracruz-986,VERACRUZ,Puebla,Puebla,
vereda-residencial-1162,VEREDA RESIDENCIAL,Puebla,Puebla,
vergel-363,VERGEL,Puebla,Puebla,
vergel-de-los-angeles-1086,VERGEL DE LOS ANGELES,Puebla,Puebla,
vesta-1316,VESTA,Puebla,Puebla,
vicente-budib-283,VICENTE BUDIB,Puebla,Puebla,
vicente-suarez-63,VICENTE SUAREZ,Puebla,Puebla,
vicente-suarez-1753,VICENTE SUAREZ,Puebla,Puebla,
victoria-1654,VICTORIA,Puebla,Puebla,
victoria-1635,VICTORIA,Puebla,Puebla,
victor-puebla-1020,VICTOR PUEBLA,Puebla,Puebla,
vidalta-1565,VIDALTA,Puebla,Puebla,
villa-albertina-1089,VILLA ALBERTINA,Puebla,Puebla,
villa-albertina-1764,VILLA ALBERTINA,Puebla,Puebla,
villa-alegre-493,VILLA ALEGRE,Puebla,Puebla,
villa-alegre-671,VILLA ALEGRE,Puebla,Puebla,
villa-bertha-574,VILLA BERTHA,Puebla,Puebla,
villa-blanca-1212,VILLA BLANCA,Puebla,Puebla,
villa-carmel-8,VILLA CARMEL,Puebla,Puebla,
villa-de-los-angeles-1279,VILLA DE LOS ANGELES,Puebla,Puebla,
villa-de-los-angeles-ii-(la-viga)-1285,VILLA DE LOS ANGELES II (LA VIGA),Puebla,Puebla,
villa-del-sur-400,VILLA DEL SUR,Puebla,Puebla,
villa-de-reyes-1093,VILLA DE REYES,Puebla,Puebla,
villa-diamante-167,VILLA DIAMANTE,Puebla,Puebla,
villa-el-encanto-338,VILLA EL ENCANTO,Puebla,Puebla,
villa-el-relicario-670,VILLA EL RELICARIO,Puebla,Puebla,
villa-encantada-378,VILLA ENCANTADA,Puebla,Puebla,
villa-erika-361,VILLA ERIKA,Puebla,Puebla,
villa-escondida-182,VILLA ESCONDIDA,Puebla,Puebla,
villa-everest-617,VILLA EVEREST,Puebla,Puebla,
villa-florencia-373,VILLA FLORENCIA,Puebla,Puebla,
villa-floresta-1278,VILLA FLORESTA,Puebla,Puebla,
villa-frescura-6-y-7-1130,VILLA FRESCURA 6 Y 7,Puebla,Puebla,
villa-frescura-8-616,VILLA FRESCURA 8,Puebla,Puebla,
villa-frescura-9-615,VILLA FRESCURA 9,Puebla,Puebla,
villa-frontera-158,VILLA FRONTERA,Puebla,Puebla,
villa-frontera-172,VILLA FRONTERA,Puebla,Puebla,
villa-futura-571,VILLA FUTURA,Puebla,Puebla,
villa-guadalupe-170,VILLA GUADALUPE,Puebla,Puebla,
villa-karol-119,VILLA KAROL,Puebla,Puebla,
villa-las-flores-96,VILLA LAS FLORES,Puebla,Puebla,
villa-madero-70,VILLA MADERO,Puebla,Puebla,
villa-magna-356,VILLA MAGNA,Puebla,Puebla,
villa-margarita-garcia-179,VILLA MARGARITA GARCIA,Puebla,Puebla,
villa-olimpica-46,VILLA OLIMPICA,Puebla,Puebla,
villa-olimpica-1500,VILLA OLIMPICA,Puebla,Puebla,
villa-paraiso-469,VILLA PARAISO,Puebla,Puebla,
villa-posadas-505,VILLA POSADAS,Puebla,Puebla,
villa-roma-749,VILLA ROMA,Puebla,Puebla,
villas-albertina-1091,VILLAS ALBERTINA,Puebla,Puebla,
villas-amalucan-1160,VILLAS AMALUCAN,Puebla,Puebla,
villas-america-392,VILLAS AMERICA,Puebla,Puebla,
villa-san-alejandro-97,VILLA SAN ALEJANDRO,Puebla,Puebla,
villas-angelopolis-1007,VILLAS ANGELOPOLIS,Puebla,Puebla,
villa-san-rafael-1618,VILLA SAN RAFAEL,Puebla,Puebla,
villas-arkatta-863,VILLAS ARKATTA,Puebla,Puebla,
villas-arqueologicas-de-cholollan-955,VILLAS ARQUEOLOGICAS DE CHOLOLLAN,Puebla,Puebla,
villas-arquitectura-651,VILLAS ARQUITECTURA,Puebla,Puebla,
villa-satelite-la-calera-867,VILLA SATELITE LA CALERA,Puebla,Puebla,
villas-atlixcayotl-1360,VILLAS ATLIXCAYOTL,Puebla,Puebla,
villas-aztlan-570,VILLAS AZTLAN,Puebla,Puebla,
villas-azucenas-1591,VILLAS AZUCENAS,Puebla,Puebla,
villas-bambu-1528,VILLAS BAMBU,Puebla,Puebla,
villas-benavente-931,VILLAS BENAVENTE,Puebla,Puebla,
villas-cristo-rey-862,VILLAS CRISTO REY,Puebla,Puebla,
villas-cruz-del-sur-903,VILLAS CRUZ DEL SUR,Puebla,Puebla,
villas-cuautlancingo-772,VILLAS CUAUTLANCINGO,Puebla,Puebla,
villas-de-atlixco-1362,VILLAS DE ATLIXCO,Puebla,Puebla,
villas-de-castillotla-533,VILLAS DE CASTILLOTLA,Puebla,Puebla,
villas-de-la-calera-881,VILLAS DE LA CALERA,Puebla,Puebla,
villas-del-cristo-1420,VILLAS DEL CRISTO,Puebla,Puebla,
villas-del-encanto-seccion-1---seccion-2-337,VILLAS DEL ENCANTO  SECCION 1 - SECCION 2,Puebla,Puebla,
villas-del-jubilado-snte-secc-51-814,VILLAS DEL JUBILADO SNTE SECC 51,Puebla,Puebla,
villas-del-marquez-171,VILLAS DEL MARQUEZ,Puebla,Puebla,
villas-del-meson-465,VILLAS DEL MESON,Puebla,Puebla,
villas-del-meson-ii-466,VILLAS DEL MESON II,Puebla,Puebla,
villas-de-loreto-972,VILLAS DE LORETO,Puebla,Puebla,
villas-de-loreto-ii-1645,VILLAS DE LORETO II,Puebla,Puebla,
villas-del-pedregal-709,VILLAS DEL PEDREGAL,Puebla,Puebla,
villas-del-rey-736,VILLAS DEL REY,Puebla,Puebla,
villas-del-tratado-926,VILLAS DEL TRATADO,Puebla,Puebla,
villas-del-vergel-1216,VILLAS DEL VERGEL,Puebla,Puebla,
villas-de-romero-833,VILLAS DE ROMERO,Puebla,Puebla,
villas-de-zavaleta-1334,VILLAS DE ZAVALETA,Puebla,Puebla,
villas-de-zavaleta-primera-seccion-1373,VILLAS DE ZAVALETA PRIMERA SECCION,Puebla,Puebla,
villas-el-camino-1437,VILLAS EL CAMINO,Puebla,Puebla,
villas-el-carmen-810,VILLAS EL CARMEN,Puebla,Puebla,
villas-el-encanto-iii-734,VILLAS EL ENCANTO III,Puebla,Puebla,
villas-el-encino-540,VILLAS EL ENCINO,Puebla,Puebla,
villas-el-ensue├▒o-941,VILLAS EL ENSUE├æO,Puebla,Puebla,
villas-el-puente-573,VILLAS EL PUENTE,Puebla,Puebla,
villas-el-refugio-485,VILLAS EL REFUGIO,Puebla,Puebla,
villas-estudiantiles-xochicalli-548,VILLAS ESTUDIANTILES XOCHICALLI,Puebla,Puebla,
villas-genesis-1340,VILLAS GENESIS,Puebla,Puebla,
villas-humboldt-1119,VILLAS HUMBOLDT,Puebla,Puebla,
villas-independencia-897,VILLAS INDEPENDENCIA,Puebla,Puebla,
villas-inglesas-189,VILLAS INGLESAS,Puebla,Puebla,
villas-la-concepcion-1389,VILLAS LA CONCEPCION,Puebla,Puebla,
villas-la-libertad-489,VILLAS LA LIBERTAD,Puebla,Puebla,
villas-la-noria-764,VILLAS LA NORIA,Puebla,Puebla,
villas-la-pedrera-1224,VILLAS LA PEDRERA,Puebla,Puebla,
villas-las-americas-569,VILLAS LAS AMERICAS,Puebla,Puebla,
villas-las-bordas-672,VILLAS LAS BORDAS,Puebla,Puebla,
villas-leonor-741,VILLAS LEONOR,Puebla,Puebla,
villas-los-arcos-1123,VILLAS LOS ARCOS,Puebla,Puebla,
villas-los-cipreses-1252,VILLAS LOS CIPRESES,Puebla,Puebla,
villas-los-encinos-486,VILLAS LOS ENCINOS,Puebla,Puebla,
villas-los-viveros-714,VILLAS LOS VIVEROS,Puebla,Puebla,
villas-magnolias-995,VILLAS MAGNOLIAS,Puebla,Puebla,
villas-manzanilla-1472,VILLAS MANZANILLA,Puebla,Puebla,
villas-manzanilla-495,VILLAS MANZANILLA,Puebla,Puebla,
villas-martha-adriana-iv-1529,VILLAS MARTHA ADRIANA IV,Puebla,Puebla,
villas-monarca-404,VILLAS MONARCA,Puebla,Puebla,
villas-morillotla-1380,VILLAS MORILLOTLA,Puebla,Puebla,
villas-orion-i-1275,VILLAS ORION I,Puebla,Puebla,
villas-orion-ii-1276,VILLAS ORION II,Puebla,Puebla,
villas-periferico-639,VILLAS PERIFERICO,Puebla,Puebla,
villas-periferico-739,VILLAS PERIFERICO,Puebla,Puebla,
villas-real-campestre-1-1159,VILLAS REAL CAMPESTRE 1,Puebla,Puebla,
villas-real-campestre-ii-950,VILLAS REAL CAMPESTRE II,Puebla,Puebla,
villas-real-campestre-iii-1131,VILLAS REAL CAMPESTRE III,Puebla,Puebla,
villas-reales-777,VILLAS REALES,Puebla,Puebla,
villas-rementeria-982,VILLAS REMENTERIA,Puebla,Puebla,
villas-san-antonio-1403,VILLAS SAN ANTONIO,Puebla,Puebla,
villas-san-cristobal-1502,VILLAS SAN CRISTOBAL,Puebla,Puebla,
villas-san-francisco-614,VILLAS SAN FRANCISCO,Puebla,Puebla,
villas-san-francisco-1099,VILLAS SAN FRANCISCO,Puebla,Puebla,
villas-san-francisco-1596,VILLAS SAN FRANCISCO,Puebla,Puebla,
villas-san-francisco-mayorazgo-691,VILLAS SAN FRANCISCO MAYORAZGO,Puebla,Puebla,
villas-san-jose-846,VILLAS SAN JOSE,Puebla,Puebla,
villas-san-sebastian-1721,VILLAS SAN SEBASTIAN,Puebla,Puebla,
villas-santa-catarina-1681,VILLAS SANTA CATARINA,Puebla,Puebla,
villas-terrazas-1144,VILLAS TERRAZAS,Puebla,Puebla,
villa-universitaria-120,VILLA UNIVERSITARIA,Puebla,Puebla,
villa-verde-279,VILLA VERDE,Puebla,Puebla,
villa-verde-857,VILLA VERDE,Puebla,Puebla,
villa-verde-2-856,VILLA VERDE 2,Puebla,Puebla,
vista-alegre-1575,VISTA ALEGRE,Puebla,Puebla,
vista-azul-1147,VISTA AZUL,Puebla,Puebla,
vista-del-arte-rdcial-1422,VISTA DEL ARTE RDCIAL,Puebla,Puebla,
vista-del-valle-1070,VISTA DEL VALLE,Puebla,Puebla,
vista-del-valle-226,VISTA DEL VALLE,Puebla,Puebla,
vista-del-valle-753,VISTA DEL VALLE,Puebla,Puebla,
vista-hermosa-261,VISTA HERMOSA,Puebla,Puebla,
vista-hermosa-393,VISTA HERMOSA,Puebla,Puebla,
vista-hermosa-alamos-329,VISTA HERMOSA ALAMOS,Puebla,Puebla,
vista-laguna-1741,VISTA LAGUNA,Puebla,Puebla,
vista-real-norte-696,VISTA REAL NORTE,Puebla,Puebla,
vista-real-sur-906,VISTA REAL SUR,Puebla,Puebla,
vistas-del-angel-1449,VISTAS DEL ANGEL,Puebla,Puebla,
vistas-del-volcan-1333,VISTAS DEL  VOLCAN,Puebla,Puebla,
vitale-1059,VITALE,Puebla,Puebla,
viveros-1077,VIVEROS,Puebla,Puebla,
viveros-del-valle-299,VIVEROS DEL VALLE,Puebla,Puebla,
viveros-santa-cruz-1133,VIVEROS SANTA CRUZ,Puebla,Puebla,
vive-sur-1777,VIVE SUR,Puebla,Puebla,
volcanes-484,VOLCANES,Puebla,Puebla,
volcanes-515,VOLCANES,Puebla,Puebla,
volcanes-del-sur-450,VOLCANES DEL SUR,Puebla,Puebla,
volcanes-del-sur-fracc-s-n-t-e-514,VOLCANES DEL SUR FRACC S N T E,Puebla,Puebla,
xalpatla-242,XALPATLA,Puebla,Puebla,
xanenetla-249,XANENETLA,Puebla,Puebla,
xaxahuen-964,XAXAHUEN,Puebla,Puebla,
xaxalpa-760,XAXALPA,Puebla,Puebla,
xaxalpa-1550,XAXALPA,Puebla,Puebla,
xaxalpa-guadalupe-482,XAXALPA GUADALUPE,Puebla,Puebla,
xaxalpa-textil-394,XAXALPA TEXTIL,Puebla,Puebla,
xicotzingo-599,XICOTZINGO,Puebla,Puebla,
xilotzingo-927,XILOTZINGO,Puebla,Puebla,
xilotzingo-1503,XILOTZINGO,Puebla,Puebla,
xilotzini-1551,XILOTZINI,Puebla,Puebla,
xonaca-254,XONACA,Puebla,Puebla,
xonacatepec-978,XONACATEPEC,Puebla,Puebla,
yepazotla-295,YEPAZOTLA,Puebla,Puebla,
yuliana-861,YULIANA,Puebla,Puebla,
zamoratla-1726,ZAMORATLA,Puebla,Puebla,
zavaleta-1205,ZAVALETA,Puebla,Puebla,
zavaleta-1390,ZAVALETA,Puebla,Puebla,
zavaleta-(-ex-hda-la-concepcion-buenavista-)-1364,ZAVALETA ( EX HDA LA CONCEPCION BUENAVISTA ),Puebla,Puebla,
zavariotla-1530,ZAVARIOTLA,Puebla,Puebla,
zavariotla-2-1594,ZAVARIOTLA 2,Puebla,Puebla,
zodiaco-391,ZODIACO,Puebla,Puebla,
zona-comercial-angelopolis-1448,ZONA COMERCIAL ANGELOPOLIS,Puebla,Puebla,
zona-comercial-angelopolis-1707,ZONA COMERCIAL ANGELOPOLIS,Puebla,Puebla,
zona-comercial-angelopolis-1708,ZONA COMERCIAL ANGELOPOLIS,Puebla,Puebla,
zona-de-profesores-568,ZONA DE PROFESORES,Puebla,Puebla,
